GEO_ID,NAME,S1903_C03_001E,,
Geography,Geographic Area Name,Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households,80% AMI,120%AMI
1400000US37063002032,Census Tract 20.32; Durham County; North Carolina,48242,38593.6,57890.4
1400000US37063002033,Census Tract 20.33; Durham County; North Carolina,100398,80318.4,120477.6
1400000US37063002034,Census Tract 20.34; Durham County; North Carolina,86552,69241.6,103862.4
1400000US37063002035,Census Tract 20.35; Durham County; North Carolina,83836,67068.8,100603.2
1400000US37063002036,Census Tract 20.36; Durham County; North Carolina,53828,43062.4,64593.6
1400000US37063002037,Census Tract 20.37; Durham County; North Carolina,87394,69915.2,104872.8
1400000US37063002038,Census Tract 20.38; Durham County; North Carolina,92662,74129.6,111194.4
1400000US37063002100,Census Tract 21; Durham County; North Carolina,93304,74643.2,111964.8
1400000US37063002200,Census Tract 22; Durham County; North Carolina,97614,78091.2,117136.8
1400000US37063002300,Census Tract 23; Durham County; North Carolina,60227,48181.6,72272.4
1400000US37063980100,Census Tract 9801; Durham County; North Carolina,-,#VALUE!,#VALUE!
1400000US37065020200,Census Tract 202; Edgecombe County; North Carolina,43033,34426.4,51639.6
1400000US37065020300,Census Tract 203; Edgecombe County; North Carolina,39518,31614.4,47421.6
1400000US37065020400,Census Tract 204; Edgecombe County; North Carolina,35974,28779.2,43168.8
1400000US37065020600,Census Tract 206; Edgecombe County; North Carolina,34469,27575.2,41362.8
1400000US37065020700,Census Tract 207; Edgecombe County; North Carolina,58529,46823.2,70234.8
1400000US37065020800,Census Tract 208; Edgecombe County; North Carolina,48594,38875.2,58312.8
1400000US37065020900,Census Tract 209; Edgecombe County; North Carolina,41250,33000,49500
1400000US37065021000,Census Tract 210; Edgecombe County; North Carolina,42202,33761.6,50642.4
1400000US37065021100,Census Tract 211; Edgecombe County; North Carolina,45573,36458.4,54687.6
1400000US37065021200,Census Tract 212; Edgecombe County; North Carolina,48523,38818.4,58227.6
1400000US37065021300,Census Tract 213; Edgecombe County; North Carolina,59931,47944.8,71917.2
1400000US37065021400,Census Tract 214; Edgecombe County; North Carolina,61400,49120,73680
1400000US37065021500,Census Tract 215; Edgecombe County; North Carolina,51114,40891.2,61336.8
1400000US37065021600,Census Tract 216; Edgecombe County; North Carolina,62225,49780,74670
1400000US37067000100,Census Tract 1; Forsyth County; North Carolina,73860,59088,88632
1400000US37067000200,Census Tract 2; Forsyth County; North Carolina,21094,16875.2,25312.8
1400000US37067000301,Census Tract 3.01; Forsyth County; North Carolina,17076,13660.8,20491.2
1400000US37067000302,Census Tract 3.02; Forsyth County; North Carolina,27351,21880.8,32821.2
1400000US37067000400,Census Tract 4; Forsyth County; North Carolina,23766,19012.8,28519.2
1400000US37067000500,Census Tract 5; Forsyth County; North Carolina,18594,14875.2,22312.8
1400000US37067000600,Census Tract 6; Forsyth County; North Carolina,29712,23769.6,35654.4
1400000US37067000700,Census Tract 7; Forsyth County; North Carolina,25671,20536.8,30805.2
1400000US37067000801,Census Tract 8.01; Forsyth County; North Carolina,-,#VALUE!,#VALUE!
1400000US37067000802,Census Tract 8.02; Forsyth County; North Carolina,28981,23184.8,34777.2
1400000US37067000900,Census Tract 9; Forsyth County; North Carolina,33285,26628,39942
1400000US37067001000,Census Tract 10; Forsyth County; North Carolina,73180,58544,87816
1400000US37067001100,Census Tract 11; Forsyth County; North Carolina,52870,42296,63444
1400000US37067001200,Census Tract 12; Forsyth County; North Carolina,94038,75230.4,112845.6
1400000US37067001300,Census Tract 13; Forsyth County; North Carolina,50843,40674.4,61011.6
1400000US37067001400,Census Tract 14; Forsyth County; North Carolina,42829,34263.2,51394.8
1400000US37067001500,Census Tract 15; Forsyth County; North Carolina,44183,35346.4,53019.6
1400000US37067001601,Census Tract 16.01; Forsyth County; North Carolina,48856,39084.8,58627.2
1400000US37067001602,Census Tract 16.02; Forsyth County; North Carolina,23029,18423.2,27634.8
1400000US37067001700,Census Tract 17; Forsyth County; North Carolina,41834,33467.2,50200.8
1400000US37067001800,Census Tract 18; Forsyth County; North Carolina,52929,42343.2,63514.8
1400000US37067001901,Census Tract 19.01; Forsyth County; North Carolina,28991,23192.8,34789.2
1400000US37067001902,Census Tract 19.02; Forsyth County; North Carolina,52800,42240,63360
1400000US37067002001,Census Tract 20.01; Forsyth County; North Carolina,41667,33333.6,50000.4
1400000US37067002002,Census Tract 20.02; Forsyth County; North Carolina,35337,28269.6,42404.4
1400000US37067002100,Census Tract 21; Forsyth County; North Carolina,73800,59040,88560
1400000US37067002200,Census Tract 22; Forsyth County; North Carolina,71827,57461.6,86192.4
1400000US37067002501,Census Tract 25.01; Forsyth County; North Carolina,157250,125800,188700
1400000US37067002502,Census Tract 25.02; Forsyth County; North Carolina,168125,134500,201750
1400000US37067002601,Census Tract 26.01; Forsyth County; North Carolina,106500,85200,127800
1400000US37067002604,Census Tract 26.04; Forsyth County; North Carolina,108148,86518.4,129777.6
1400000US37067002605,Census Tract 26.05; Forsyth County; North Carolina,68918,55134.4,82701.6
1400000US37067002606,Census Tract 26.06; Forsyth County; North Carolina,64107,51285.6,76928.4
1400000US37067002701,Census Tract 27.01; Forsyth County; North Carolina,53783,43026.4,64539.6
1400000US37067002702,Census Tract 27.02; Forsyth County; North Carolina,38980,31184,46776
1400000US37067002704,Census Tract 27.04; Forsyth County; North Carolina,32652,26121.6,39182.4
1400000US37067002705,Census Tract 27.05; Forsyth County; North Carolina,36667,29333.6,44000.4
1400000US37067002801,Census Tract 28.01; Forsyth County; North Carolina,87500,70000,105000
1400000US37067002804,Census Tract 28.04; Forsyth County; North Carolina,51111,40888.8,61333.2
1400000US37067002806,Census Tract 28.06; Forsyth County; North Carolina,37077,29661.6,44492.4
1400000US37067002807,Census Tract 28.07; Forsyth County; North Carolina,66757,53405.6,80108.4
1400000US37067002808,Census Tract 28.08; Forsyth County; North Carolina,59375,47500,71250
1400000US37067002809,Census Tract 28.09; Forsyth County; North Carolina,77058,61646.4,92469.6
1400000US37067002901,Census Tract 29.01; Forsyth County; North Carolina,54667,43733.6,65600.4
1400000US37067002903,Census Tract 29.03; Forsyth County; North Carolina,58393,46714.4,70071.6
1400000US37067002904,Census Tract 29.04; Forsyth County; North Carolina,49722,39777.6,59666.4
1400000US37067003002,Census Tract 30.02; Forsyth County; North Carolina,63411,50728.8,76093.2
1400000US37067003003,Census Tract 30.03; Forsyth County; North Carolina,66406,53124.8,79687.2
1400000US37067003004,Census Tract 30.04; Forsyth County; North Carolina,78490,62792,94188
1400000US37067003103,Census Tract 31.03; Forsyth County; North Carolina,94565,75652,113478
1400000US37067003105,Census Tract 31.05; Forsyth County; North Carolina,77583,62066.4,93099.6
1400000US37067003106,Census Tract 31.06; Forsyth County; North Carolina,70208,56166.4,84249.6
1400000US37067003107,Census Tract 31.07; Forsyth County; North Carolina,78211,62568.8,93853.2
1400000US37067003108,Census Tract 31.08; Forsyth County; North Carolina,36574,29259.2,43888.8
1400000US37067003201,Census Tract 32.01; Forsyth County; North Carolina,79538,63630.4,95445.6
1400000US37067003202,Census Tract 32.02; Forsyth County; North Carolina,52273,41818.4,62727.6
1400000US37067003307,Census Tract 33.07; Forsyth County; North Carolina,74156,59324.8,88987.2
1400000US37067003308,Census Tract 33.08; Forsyth County; North Carolina,98000,78400,117600
1400000US37067003309,Census Tract 33.09; Forsyth County; North Carolina,52635,42108,63162
1400000US37067003310,Census Tract 33.10; Forsyth County; North Carolina,73510,58808,88212
1400000US37067003311,Census Tract 33.11; Forsyth County; North Carolina,81667,65333.6,98000.4
1400000US37067003312,Census Tract 33.12; Forsyth County; North Carolina,66413,53130.4,79695.6
1400000US37067003313,Census Tract 33.13; Forsyth County; North Carolina,80714,64571.2,96856.8
1400000US37067003314,Census Tract 33.14; Forsyth County; North Carolina,78806,63044.8,94567.2
1400000US37067003315,Census Tract 33.15; Forsyth County; North Carolina,47746,38196.8,57295.2
1400000US37067003402,Census Tract 34.02; Forsyth County; North Carolina,62115,49692,74538
1400000US37067003403,Census Tract 34.03; Forsyth County; North Carolina,36089,28871.2,43306.8
1400000US37067003404,Census Tract 34.04; Forsyth County; North Carolina,33500,26800,40200
1400000US37067003500,Census Tract 35; Forsyth County; North Carolina,38844,31075.2,46612.8
1400000US37067003600,Census Tract 36; Forsyth County; North Carolina,67975,54380,81570
1400000US37067003701,Census Tract 37.01; Forsyth County; North Carolina,33073,26458.4,39687.6
1400000US37067003702,Census Tract 37.02; Forsyth County; North Carolina,70784,56627.2,84940.8
1400000US37067003703,Census Tract 37.03; Forsyth County; North Carolina,64973,51978.4,77967.6
1400000US37067003803,Census Tract 38.03; Forsyth County; North Carolina,58750,47000,70500
1400000US37067003804,Census Tract 38.04; Forsyth County; North Carolina,56854,45483.2,68224.8
1400000US37067003805,Census Tract 38.05; Forsyth County; North Carolina,56186,44948.8,67423.2
1400000US37067003806,Census Tract 38.06; Forsyth County; North Carolina,63221,50576.8,75865.2
1400000US37067003903,Census Tract 39.03; Forsyth County; North Carolina,42969,34375.2,51562.8
1400000US37067003904,Census Tract 39.04; Forsyth County; North Carolina,68156,54524.8,81787.2
1400000US37067003905,Census Tract 39.05; Forsyth County; North Carolina,50946,40756.8,61135.2
1400000US37067003906,Census Tract 39.06; Forsyth County; North Carolina,133017,106413.6,159620.4
1400000US37067003908,Census Tract 39.08; Forsyth County; North Carolina,147500,118000,177000
1400000US37067003909,Census Tract 39.09; Forsyth County; North Carolina,89394,71515.2,107272.8
1400000US37067004005,Census Tract 40.05; Forsyth County; North Carolina,92895,74316,111474
1400000US37067004007,Census Tract 40.07; Forsyth County; North Carolina,111182,88945.6,133418.4
1400000US37067004009,Census Tract 40.09; Forsyth County; North Carolina,108284,86627.2,129940.8
1400000US37067004010,Census Tract 40.10; Forsyth County; North Carolina,134866,107892.8,161839.2
1400000US37067004011,Census Tract 40.11; Forsyth County; North Carolina,85026,68020.8,102031.2
1400000US37067004012,Census Tract 40.12; Forsyth County; North Carolina,67696,54156.8,81235.2
1400000US37067004013,Census Tract 40.13; Forsyth County; North Carolina,69927,55941.6,83912.4
1400000US37067004014,Census Tract 40.14; Forsyth County; North Carolina,60144,48115.2,72172.8
1400000US37067004015,Census Tract 40.15; Forsyth County; North Carolina,98382,78705.6,118058.4
1400000US37067004102,Census Tract 41.02; Forsyth County; North Carolina,66927,53541.6,80312.4
1400000US37067004103,Census Tract 41.03; Forsyth County; North Carolina,104313,83450.4,125175.6
1400000US37067004104,Census Tract 41.04; Forsyth County; North Carolina,107111,85688.8,128533.2
1400000US37069060100,Census Tract 601; Franklin County; North Carolina,51975,41580,62370
1400000US37069060200,Census Tract 602; Franklin County; North Carolina,52135,41708,62562
1400000US37069060301,Census Tract 603.01; Franklin County; North Carolina,63537,50829.6,76244.4
1400000US37069060302,Census Tract 603.02; Franklin County; North Carolina,54737,43789.6,65684.4
1400000US37069060401,Census Tract 604.01; Franklin County; North Carolina,59408,47526.4,71289.6
1400000US37069060403,Census Tract 604.03; Franklin County; North Carolina,50923,40738.4,61107.6
1400000US37069060404,Census Tract 604.04; Franklin County; North Carolina,39548,31638.4,47457.6
1400000US37069060501,Census Tract 605.01; Franklin County; North Carolina,88846,71076.8,106615.2
1400000US37069060502,Census Tract 605.02; Franklin County; North Carolina,100000,80000,120000
1400000US37069060601,Census Tract 606.01; Franklin County; North Carolina,95417,76333.6,114500.4
1400000US37069060602,Census Tract 606.02; Franklin County; North Carolina,73357,58685.6,88028.4
1400000US37069060701,Census Tract 607.01; Franklin County; North Carolina,53813,43050.4,64575.6
1400000US37069060702,Census Tract 607.02; Franklin County; North Carolina,-,#VALUE!,#VALUE!
1400000US37069060703,Census Tract 607.03; Franklin County; North Carolina,86324,69059.2,103588.8
1400000US37069060801,Census Tract 608.01; Franklin County; North Carolina,50181,40144.8,60217.2
1400000US37069060802,Census Tract 608.02; Franklin County; North Carolina,70595,56476,84714
1400000US37071030103,Census Tract 301.03; Gaston County; North Carolina,47222,37777.6,56666.4
1400000US37071030104,Census Tract 301.04; Gaston County; North Carolina,104837,83869.6,125804.4
1400000US37071030105,Census Tract 301.05; Gaston County; North Carolina,71757,57405.6,86108.4
1400000US37071030106,Census Tract 301.06; Gaston County; North Carolina,97589,78071.2,117106.8
1400000US37071030205,Census Tract 302.05; Gaston County; North Carolina,63729,50983.2,76474.8
1400000US37071030206,Census Tract 302.06; Gaston County; North Carolina,90144,72115.2,108172.8
1400000US37071030207,Census Tract 302.07; Gaston County; North Carolina,58654,46923.2,70384.8
1400000US37071030208,Census Tract 302.08; Gaston County; North Carolina,94583,75666.4,113499.6
1400000US37071030209,Census Tract 302.09; Gaston County; North Carolina,63889,51111.2,76666.8
1400000US37071030301,Census Tract 303.01; Gaston County; North Carolina,68362,54689.6,82034.4
1400000US37071030302,Census Tract 303.02; Gaston County; North Carolina,43807,35045.6,52568.4
1400000US37071030401,Census Tract 304.01; Gaston County; North Carolina,68773,55018.4,82527.6
1400000US37071030403,Census Tract 304.03; Gaston County; North Carolina,61500,49200,73800
1400000US37071030404,Census Tract 304.04; Gaston County; North Carolina,68594,54875.2,82312.8
1400000US37071030501,Census Tract 305.01; Gaston County; North Carolina,64839,51871.2,77806.8
1400000US37071030503,Census Tract 305.03; Gaston County; North Carolina,40441,32352.8,48529.2
1400000US37071030504,Census Tract 305.04; Gaston County; North Carolina,64375,51500,77250
1400000US37071030601,Census Tract 306.01; Gaston County; North Carolina,55135,44108,66162
1400000US37071030602,Census Tract 306.02; Gaston County; North Carolina,41944,33555.2,50332.8
1400000US37071030700,Census Tract 307; Gaston County; North Carolina,67176,53740.8,80611.2
1400000US37071030801,Census Tract 308.01; Gaston County; North Carolina,58321,46656.8,69985.2
1400000US37071030802,Census Tract 308.02; Gaston County; North Carolina,34389,27511.2,41266.8
1400000US37071030901,Census Tract 309.01; Gaston County; North Carolina,50833,40666.4,60999.6
1400000US37071030902,Census Tract 309.02; Gaston County; North Carolina,54124,43299.2,64948.8
1400000US37071031001,Census Tract 310.01; Gaston County; North Carolina,-,#VALUE!,#VALUE!
1400000US37071031004,Census Tract 310.04; Gaston County; North Carolina,52083,41666.4,62499.6
1400000US37071031005,Census Tract 310.05; Gaston County; North Carolina,81272,65017.6,97526.4
1400000US37071031006,Census Tract 310.06; Gaston County; North Carolina,93750,75000,112500
1400000US37071031101,Census Tract 311.01; Gaston County; North Carolina,71319,57055.2,85582.8
1400000US37071031102,Census Tract 311.02; Gaston County; North Carolina,47159,37727.2,56590.8
1400000US37071031202,Census Tract 312.02; Gaston County; North Carolina,41750,33400,50100
1400000US37071031203,Census Tract 312.03; Gaston County; North Carolina,95664,76531.2,114796.8
1400000US37071031204,Census Tract 312.04; Gaston County; North Carolina,64375,51500,77250
1400000US37071031301,Census Tract 313.01; Gaston County; North Carolina,77262,61809.6,92714.4
1400000US37071031303,Census Tract 313.03; Gaston County; North Carolina,47584,38067.2,57100.8
1400000US37071031304,Census Tract 313.04; Gaston County; North Carolina,43456,34764.8,52147.2
1400000US37071031401,Census Tract 314.01; Gaston County; North Carolina,56605,45284,67926
1400000US37071031402,Census Tract 314.02; Gaston County; North Carolina,66154,52923.2,79384.8
1400000US37071031500,Census Tract 315; Gaston County; North Carolina,36250,29000,43500
1400000US37071031600,Census Tract 316; Gaston County; North Carolina,57480,45984,68976
1400000US37071031703,Census Tract 317.03; Gaston County; North Carolina,76688,61350.4,92025.6
1400000US37071031704,Census Tract 317.04; Gaston County; North Carolina,69542,55633.6,83450.4
1400000US37071031705,Census Tract 317.05; Gaston County; North Carolina,56859,45487.2,68230.8
1400000US37071031706,Census Tract 317.06; Gaston County; North Carolina,44850,35880,53820
1400000US37071031800,Census Tract 318; Gaston County; North Carolina,33732,26985.6,40478.4
1400000US37071031901,Census Tract 319.01; Gaston County; North Carolina,37647,30117.6,45176.4
1400000US37071031902,Census Tract 319.02; Gaston County; North Carolina,32899,26319.2,39478.8
1400000US37071032000,Census Tract 320; Gaston County; North Carolina,31818,25454.4,38181.6
1400000US37071032100,Census Tract 321; Gaston County; North Carolina,32614,26091.2,39136.8
1400000US37071032201,Census Tract 322.01; Gaston County; North Carolina,59514,47611.2,71416.8
1400000US37071032202,Census Tract 322.02; Gaston County; North Carolina,71058,56846.4,85269.6
1400000US37071032301,Census Tract 323.01; Gaston County; North Carolina,73906,59124.8,88687.2
1400000US37071032302,Census Tract 323.02; Gaston County; North Carolina,39583,31666.4,47499.6
1400000US37071032403,Census Tract 324.03; Gaston County; North Carolina,93504,74803.2,112204.8
1400000US37071032404,Census Tract 324.04; Gaston County; North Carolina,95526,76420.8,114631.2
1400000US37071032405,Census Tract 324.05; Gaston County; North Carolina,140091,112072.8,168109.2
1400000US37071032406,Census Tract 324.06; Gaston County; North Carolina,120625,96500,144750
1400000US37071032505,Census Tract 325.05; Gaston County; North Carolina,65525,52420,78630
1400000US37071032506,Census Tract 325.06; Gaston County; North Carolina,68791,55032.8,82549.2
1400000US37071032507,Census Tract 325.07; Gaston County; North Carolina,108438,86750.4,130125.6
1400000US37071032508,Census Tract 325.08; Gaston County; North Carolina,92938,74350.4,111525.6
1400000US37071032509,Census Tract 325.09; Gaston County; North Carolina,130250,104200,156300
1400000US37071032510,Census Tract 325.10; Gaston County; North Carolina,118095,94476,141714
1400000US37071032600,Census Tract 326; Gaston County; North Carolina,92277,73821.6,110732.4
1400000US37071032702,Census Tract 327.02; Gaston County; North Carolina,65338,52270.4,78405.6
1400000US37071032703,Census Tract 327.03; Gaston County; North Carolina,56591,45272.8,67909.2
1400000US37071032704,Census Tract 327.04; Gaston County; North Carolina,55120,44096,66144
1400000US37071032801,Census Tract 328.01; Gaston County; North Carolina,36425,29140,43710
1400000US37071032802,Census Tract 328.02; Gaston County; North Carolina,33357,26685.6,40028.4
1400000US37071032900,Census Tract 329; Gaston County; North Carolina,62880,50304,75456
1400000US37071033100,Census Tract 331; Gaston County; North Carolina,46000,36800,55200
1400000US37071033202,Census Tract 332.02; Gaston County; North Carolina,78359,62687.2,94030.8
1400000US37071033203,Census Tract 332.03; Gaston County; North Carolina,47396,37916.8,56875.2
1400000US37071033204,Census Tract 332.04; Gaston County; North Carolina,34597,27677.6,41516.4
1400000US37071033303,Census Tract 333.03; Gaston County; North Carolina,110368,88294.4,132441.6
1400000US37071033306,Census Tract 333.06; Gaston County; North Carolina,80536,64428.8,96643.2
1400000US37071033308,Census Tract 333.08; Gaston County; North Carolina,68148,54518.4,81777.6
1400000US37071033309,Census Tract 333.09; Gaston County; North Carolina,81328,65062.4,97593.6
1400000US37071033310,Census Tract 333.10; Gaston County; North Carolina,80417,64333.6,96500.4
1400000US37071033311,Census Tract 333.11; Gaston County; North Carolina,62411,49928.8,74893.2
1400000US37071033312,Census Tract 333.12; Gaston County; North Carolina,102154,81723.2,122584.8
1400000US37071033313,Census Tract 333.13; Gaston County; North Carolina,128139,102511.2,153766.8
1400000US37071033400,Census Tract 334; Gaston County; North Carolina,37141,29712.8,44569.2
1400000US37071033501,Census Tract 335.01; Gaston County; North Carolina,51250,41000,61500
1400000US37071033502,Census Tract 335.02; Gaston County; North Carolina,69931,55944.8,83917.2
1400000US37073970100,Census Tract 9701; Gates County; North Carolina,51946,41556.8,62335.2
1400000US37073970200,Census Tract 9702; Gates County; North Carolina,54048,43238.4,64857.6
1400000US37073970300,Census Tract 9703; Gates County; North Carolina,65223,52178.4,78267.6
1400000US37075920100,Census Tract 9201; Graham County; North Carolina,50104,40083.2,60124.8
1400000US37075920200,Census Tract 9202; Graham County; North Carolina,45078,36062.4,54093.6
1400000US37075920300,Census Tract 9203; Graham County; North Carolina,45000,36000,54000
1400000US37077970101,Census Tract 9701.01; Granville County; North Carolina,72770,58216,87324
1400000US37077970102,Census Tract 9701.02; Granville County; North Carolina,60965,48772,73158
1400000US37077970200,Census Tract 9702; Granville County; North Carolina,61462,49169.6,73754.4
1400000US37077970300,Census Tract 9703; Granville County; North Carolina,54844,43875.2,65812.8
1400000US37077970400,Census Tract 9704; Granville County; North Carolina,36841,29472.8,44209.2
1400000US37077970500,Census Tract 9705; Granville County; North Carolina,58865,47092,70638
1400000US37077970601,Census Tract 9706.01; Granville County; North Carolina,88767,71013.6,106520.4
1400000US37077970604,Census Tract 9706.04; Granville County; North Carolina,60469,48375.2,72562.8
1400000US37077970605,Census Tract 9706.05; Granville County; North Carolina,110511,88408.8,132613.2
1400000US37077970606,Census Tract 9706.06; Granville County; North Carolina,90931,72744.8,109117.2
1400000US37077970607,Census Tract 9706.07; Granville County; North Carolina,70656,56524.8,84787.2
1400000US37077970701,Census Tract 9707.01; Granville County; North Carolina,76121,60896.8,91345.2
1400000US37077970702,Census Tract 9707.02; Granville County; North Carolina,55179,44143.2,66214.8
1400000US37077970703,Census Tract 9707.03; Granville County; North Carolina,57197,45757.6,68636.4
1400000US37077970704,Census Tract 9707.04; Granville County; North Carolina,-,#VALUE!,#VALUE!
1400000US37079950101,Census Tract 9501.01; Greene County; North Carolina,53808,43046.4,64569.6
1400000US37079950102,Census Tract 9501.02; Greene County; North Carolina,58011,46408.8,69613.2
1400000US37079950200,Census Tract 9502; Greene County; North Carolina,49364,39491.2,59236.8
1400000US37079950301,Census Tract 9503.01; Greene County; North Carolina,51845,41476,62214
1400000US37079950302,Census Tract 9503.02; Greene County; North Carolina,34911,27928.8,41893.2
1400000US37081010100,Census Tract 101; Guilford County; North Carolina,46833,37466.4,56199.6
1400000US37081010200,Census Tract 102; Guilford County; North Carolina,40583,32466.4,48699.6
1400000US37081010300,Census Tract 103; Guilford County; North Carolina,38395,30716,46074
1400000US37081010401,Census Tract 104.01; Guilford County; North Carolina,70302,56241.6,84362.4
1400000US37081010403,Census Tract 104.03; Guilford County; North Carolina,57955,46364,69546
1400000US37081010404,Census Tract 104.04; Guilford County; North Carolina,150129,120103.2,180154.8
1400000US37081010500,Census Tract 105; Guilford County; North Carolina,70294,56235.2,84352.8
1400000US37081010601,Census Tract 106.01; Guilford County; North Carolina,63605,50884,76326
1400000US37081010602,Census Tract 106.02; Guilford County; North Carolina,58049,46439.2,69658.8
1400000US37081010701,Census Tract 107.01; Guilford County; North Carolina,69514,55611.2,83416.8
1400000US37081010702,Census Tract 107.02; Guilford County; North Carolina,33370,26696,40044
1400000US37081010800,Census Tract 108; Guilford County; North Carolina,69479,55583.2,83374.8
1400000US37081010900,Census Tract 109; Guilford County; North Carolina,42981,34384.8,51577.2
1400000US37081011000,Census Tract 110; Guilford County; North Carolina,24714,19771.2,29656.8
1400000US37081011101,Census Tract 111.01; Guilford County; North Carolina,32123,25698.4,38547.6
1400000US37081011102,Census Tract 111.02; Guilford County; North Carolina,44300,35440,53160
1400000US37081011201,Census Tract 112.01; Guilford County; North Carolina,37966,30372.8,45559.2
1400000US37081011202,Census Tract 112.02; Guilford County; North Carolina,29436,23548.8,35323.2
1400000US37081011300,Census Tract 113; Guilford County; North Carolina,48029,38423.2,57634.8
1400000US37081011400,Census Tract 114; Guilford County; North Carolina,29032,23225.6,34838.4
1400000US37081011500,Census Tract 115; Guilford County; North Carolina,35220,28176,42264
1400000US37081011601,Census Tract 116.01; Guilford County; North Carolina,50232,40185.6,60278.4
1400000US37081011602,Census Tract 116.02; Guilford County; North Carolina,41755,33404,50106
1400000US37081011904,Census Tract 119.04; Guilford County; North Carolina,42469,33975.2,50962.8
1400000US37081011905,Census Tract 119.05; Guilford County; North Carolina,40604,32483.2,48724.8
1400000US37081012503,Census Tract 125.03; Guilford County; North Carolina,86406,69124.8,103687.2
1400000US37081012504,Census Tract 125.04; Guilford County; North Carolina,48900,39120,58680
1400000US37081012505,Census Tract 125.05; Guilford County; North Carolina,129167,103333.6,155000.4
1400000US37081012508,Census Tract 125.08; Guilford County; North Carolina,68750,55000,82500
1400000US37081012509,Census Tract 125.09; Guilford County; North Carolina,129036,103228.8,154843.2
1400000US37081012510,Census Tract 125.10; Guilford County; North Carolina,125766,100612.8,150919.2
1400000US37081012511,Census Tract 125.11; Guilford County; North Carolina,154464,123571.2,185356.8
1400000US37081012604,Census Tract 126.04; Guilford County; North Carolina,37390,29912,44868
1400000US37081012607,Census Tract 126.07; Guilford County; North Carolina,54667,43733.6,65600.4
1400000US37081012608,Census Tract 126.08; Guilford County; North Carolina,29415,23532,35298
1400000US37081012610,Census Tract 126.10; Guilford County; North Carolina,54450,43560,65340
1400000US37081012611,Census Tract 126.11; Guilford County; North Carolina,47061,37648.8,56473.2
1400000US37081012612,Census Tract 126.12; Guilford County; North Carolina,49607,39685.6,59528.4
1400000US37081012617,Census Tract 126.17; Guilford County; North Carolina,58985,47188,70782
1400000US37081012618,Census Tract 126.18; Guilford County; North Carolina,34562,27649.6,41474.4
1400000US37081012619,Census Tract 126.19; Guilford County; North Carolina,46899,37519.2,56278.8
1400000US37081012620,Census Tract 126.20; Guilford County; North Carolina,38816,31052.8,46579.2
1400000US37081012621,Census Tract 126.21; Guilford County; North Carolina,38209,30567.2,45850.8
1400000US37081012703,Census Tract 127.03; Guilford County; North Carolina,59185,47348,71022
1400000US37081012704,Census Tract 127.04; Guilford County; North Carolina,36189,28951.2,43426.8
1400000US37081012705,Census Tract 127.05; Guilford County; North Carolina,39107,31285.6,46928.4
1400000US37081012706,Census Tract 127.06; Guilford County; North Carolina,28481,22784.8,34177.2
1400000US37081012707,Census Tract 127.07; Guilford County; North Carolina,23750,19000,28500
1400000US37081012803,Census Tract 128.03; Guilford County; North Carolina,59245,47396,71094
1400000US37081012804,Census Tract 128.04; Guilford County; North Carolina,52088,41670.4,62505.6
1400000US37081012805,Census Tract 128.05; Guilford County; North Carolina,44351,35480.8,53221.2
1400000US37081013601,Census Tract 136.01; Guilford County; North Carolina,37049,29639.2,44458.8
1400000US37081013602,Census Tract 136.02; Guilford County; North Carolina,45333,36266.4,54399.6
1400000US37081013700,Census Tract 137; Guilford County; North Carolina,71392,57113.6,85670.4
1400000US37081013800,Census Tract 138; Guilford County; North Carolina,37271,29816.8,44725.2
1400000US37081013900,Census Tract 139; Guilford County; North Carolina,16397,13117.6,19676.4
1400000US37081014000,Census Tract 140; Guilford County; North Carolina,44875,35900,53850
1400000US37081014200,Census Tract 142; Guilford County; North Carolina,44333,35466.4,53199.6
1400000US37081014300,Census Tract 143; Guilford County; North Carolina,39757,31805.6,47708.4
1400000US37081014406,Census Tract 144.06; Guilford County; North Carolina,72870,58296,87444
1400000US37081014407,Census Tract 144.07; Guilford County; North Carolina,68943,55154.4,82731.6
1400000US37081014408,Census Tract 144.08; Guilford County; North Carolina,32670,26136,39204
1400000US37081014409,Census Tract 144.09; Guilford County; North Carolina,55114,44091.2,66136.8
1400000US37081014410,Census Tract 144.10; Guilford County; North Carolina,47872,38297.6,57446.4
1400000US37081014411,Census Tract 144.11; Guilford County; North Carolina,41915,33532,50298
1400000US37081014412,Census Tract 144.12; Guilford County; North Carolina,73958,59166.4,88749.6
1400000US37081014501,Census Tract 145.01; Guilford County; North Carolina,33900,27120,40680
1400000US37081014502,Census Tract 145.02; Guilford County; North Carolina,46723,37378.4,56067.6
1400000US37081014503,Census Tract 145.03; Guilford County; North Carolina,39135,31308,46962
1400000US37081015100,Census Tract 151; Guilford County; North Carolina,57427,45941.6,68912.4
1400000US37081015201,Census Tract 152.01; Guilford County; North Carolina,69191,55352.8,83029.2
1400000US37081015202,Census Tract 152.02; Guilford County; North Carolina,90225,72180,108270
1400000US37081015301,Census Tract 153.01; Guilford County; North Carolina,100313,80250.4,120375.6
1400000US37081015302,Census Tract 153.02; Guilford County; North Carolina,49534,39627.2,59440.8
1400000US37081015401,Census Tract 154.01; Guilford County; North Carolina,86753,69402.4,104103.6
1400000US37081015402,Census Tract 154.02; Guilford County; North Carolina,56261,45008.8,67513.2
