GeoID_Description,GeoID_Name,SitsinState,GeoID,GeoID_Formatted,Median Household Income ,80% AMI ,120% AMI ,TimeFrame,GeoVintage,Source,Location
Census Tract,37063000301,NC,37063000301,37063000301,"57,096.00","45,676.80","68,515.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37063000302,NC,37063000302,37063000302,"83,977.00","67,181.60","100,772.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37063000401,NC,37063000401,37063000401,"109,034.00","87,227.20","130,840.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37063000402,NC,37063000402,37063000402,"42,589.00","34,071.20","51,106.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37063000500,NC,37063000500,37063000500,"38,594.00","30,875.20","46,312.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37063000600,NC,37063000600,37063000600,"73,615.00","58,892.00","88,338.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37063000700,NC,37063000700,37063000700,"70,670.00","56,536.00","84,804.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37063000900,NC,37063000900,37063000900,"64,694.00","51,755.20","77,632.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37063001001,NC,37063001001,37063001001,"32,500.00","26,000.00","39,000.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37063001002,NC,37063001002,37063001002,"45,032.00","36,025.60","54,038.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37063001100,NC,37063001100,37063001100,"29,556.00","23,644.80","35,467.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37063001301,NC,37063001301,37063001301,"45,446.00","36,356.80","54,535.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37063001303,NC,37063001303,37063001303,"49,880.00","39,904.00","59,856.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37063001304,NC,37063001304,37063001304,"41,125.00","32,900.00","49,350.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37063001400,NC,37063001400,37063001400,"45,752.00","36,601.60","54,902.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37063001501,NC,37063001501,37063001501,N/A,#VALUE!,#VALUE!,2018-2022,2022,Census,North Carolina (State)
Census Tract,37063001503,NC,37063001503,37063001503,N/A,#VALUE!,#VALUE!,2018-2022,2022,Census,North Carolina (State)
Census Tract,37063001504,NC,37063001504,37063001504,"31,576.00","25,260.80","37,891.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37063001505,NC,37063001505,37063001505,"30,858.00","24,686.40","37,029.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37063001601,NC,37063001601,37063001601,"81,151.00","64,920.80","97,381.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37063001603,NC,37063001603,37063001603,"75,137.00","60,109.60","90,164.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37063001604,NC,37063001604,37063001604,"94,313.00","75,450.40","113,175.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37063001705,NC,37063001705,37063001705,"65,899.00","52,719.20","79,078.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37063001706,NC,37063001706,37063001706,"61,321.00","49,056.80","73,585.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37063001708,NC,37063001708,37063001708,"65,481.00","52,384.80","78,577.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37063001709,NC,37063001709,37063001709,"47,990.00","38,392.00","57,588.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37063001710,NC,37063001710,37063001710,"58,563.00","46,850.40","70,275.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37063001711,NC,37063001711,37063001711,"46,120.00","36,896.00","55,344.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37063001712,NC,37063001712,37063001712,"104,872.00","83,897.60","125,846.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37063001713,NC,37063001713,37063001713,"91,250.00","73,000.00","109,500.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37063001801,NC,37063001801,37063001801,"63,547.00","50,837.60","76,256.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37063001802,NC,37063001802,37063001802,"44,155.00","35,324.00","52,986.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37063001806,NC,37063001806,37063001806,"80,429.00","64,343.20","96,514.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37063001808,NC,37063001808,37063001808,"124,528.00","99,622.40","149,433.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37063001809,NC,37063001809,37063001809,"75,777.00","60,621.60","90,932.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37063001810,NC,37063001810,37063001810,"60,570.00","48,456.00","72,684.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37063001811,NC,37063001811,37063001811,"90,221.00","72,176.80","108,265.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37063001900,NC,37063001900,37063001900,"105,484.00","84,387.20","126,580.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37063002007,NC,37063002007,37063002007,"86,239.00","68,991.20","103,486.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37063002008,NC,37063002008,37063002008,"201,458.00","161,166.40","241,749.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37063002009,NC,37063002009,37063002009,"39,375.00","31,500.00","47,250.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37063002013,NC,37063002013,37063002013,"95,399.00","76,319.20","114,478.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37063002015,NC,37063002015,37063002015,"52,641.00","42,112.80","63,169.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37063002019,NC,37063002019,37063002019,"73,500.00","58,800.00","88,200.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37063002020,NC,37063002020,37063002020,"179,745.00","143,796.00","215,694.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37063002021,NC,37063002021,37063002021,"95,273.00","76,218.40","114,327.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37063002022,NC,37063002022,37063002022,"68,395.00","54,716.00","82,074.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37063002023,NC,37063002023,37063002023,"86,513.00","69,210.40","103,815.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37063002024,NC,37063002024,37063002024,"101,250.00","81,000.00","121,500.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37063002025,NC,37063002025,37063002025,"84,160.00","67,328.00","100,992.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37063002026,NC,37063002026,37063002026,"61,967.00","49,573.60","74,360.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37063002029,NC,37063002029,37063002029,"74,983.00","59,986.40","89,979.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37063002030,NC,37063002030,37063002030,"174,087.00","139,269.60","208,904.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37063002031,NC,37063002031,37063002031,"70,809.00","56,647.20","84,970.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37063002032,NC,37063002032,37063002032,"48,242.00","38,593.60","57,890.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37063002033,NC,37063002033,37063002033,"100,398.00","80,318.40","120,477.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37063002034,NC,37063002034,37063002034,"86,552.00","69,241.60","103,862.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37063002035,NC,37063002035,37063002035,"83,836.00","67,068.80","100,603.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37063002036,NC,37063002036,37063002036,"53,828.00","43,062.40","64,593.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37063002037,NC,37063002037,37063002037,"87,394.00","69,915.20","104,872.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37063002038,NC,37063002038,37063002038,"92,662.00","74,129.60","111,194.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37063002100,NC,37063002100,37063002100,"93,304.00","74,643.20","111,964.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37063002200,NC,37063002200,37063002200,"97,614.00","78,091.20","117,136.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37063002300,NC,37063002300,37063002300,"60,227.00","48,181.60","72,272.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37063980100,NC,37063980100,37063980100,N/A,#VALUE!,#VALUE!,2018-2022,2022,Census,North Carolina (State)
Census Tract,37065020200,NC,37065020200,37065020200,"43,033.00","34,426.40","51,639.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37065020300,NC,37065020300,37065020300,"39,518.00","31,614.40","47,421.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37065020400,NC,37065020400,37065020400,"35,974.00","28,779.20","43,168.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37065020600,NC,37065020600,37065020600,"34,469.00","27,575.20","41,362.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37065020700,NC,37065020700,37065020700,"58,529.00","46,823.20","70,234.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37065020800,NC,37065020800,37065020800,"48,594.00","38,875.20","58,312.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37065020900,NC,37065020900,37065020900,"41,250.00","33,000.00","49,500.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37065021000,NC,37065021000,37065021000,"42,202.00","33,761.60","50,642.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37065021100,NC,37065021100,37065021100,"45,573.00","36,458.40","54,687.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37065021200,NC,37065021200,37065021200,"48,523.00","38,818.40","58,227.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37065021300,NC,37065021300,37065021300,"59,931.00","47,944.80","71,917.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37065021400,NC,37065021400,37065021400,"61,400.00","49,120.00","73,680.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37065021500,NC,37065021500,37065021500,"51,114.00","40,891.20","61,336.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37065021600,NC,37065021600,37065021600,"62,225.00","49,780.00","74,670.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067000100,NC,37067000100,37067000100,"73,860.00","59,088.00","88,632.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067000200,NC,37067000200,37067000200,"21,094.00","16,875.20","25,312.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067000301,NC,37067000301,37067000301,"17,076.00","13,660.80","20,491.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067000302,NC,37067000302,37067000302,"27,351.00","21,880.80","32,821.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067000400,NC,37067000400,37067000400,"23,766.00","19,012.80","28,519.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067000500,NC,37067000500,37067000500,"18,594.00","14,875.20","22,312.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067000600,NC,37067000600,37067000600,"29,712.00","23,769.60","35,654.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067000700,NC,37067000700,37067000700,"25,671.00","20,536.80","30,805.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067000801,NC,37067000801,37067000801,N/A,#VALUE!,#VALUE!,2018-2022,2022,Census,North Carolina (State)
Census Tract,37067000802,NC,37067000802,37067000802,"28,981.00","23,184.80","34,777.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067000900,NC,37067000900,37067000900,"33,285.00","26,628.00","39,942.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067001000,NC,37067001000,37067001000,"73,180.00","58,544.00","87,816.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067001100,NC,37067001100,37067001100,"52,870.00","42,296.00","63,444.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067001200,NC,37067001200,37067001200,"94,038.00","75,230.40","112,845.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067001300,NC,37067001300,37067001300,"50,843.00","40,674.40","61,011.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067001400,NC,37067001400,37067001400,"42,829.00","34,263.20","51,394.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067001500,NC,37067001500,37067001500,"44,183.00","35,346.40","53,019.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067001601,NC,37067001601,37067001601,"48,856.00","39,084.80","58,627.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067001602,NC,37067001602,37067001602,"23,029.00","18,423.20","27,634.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067001700,NC,37067001700,37067001700,"41,834.00","33,467.20","50,200.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067001800,NC,37067001800,37067001800,"52,929.00","42,343.20","63,514.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067001901,NC,37067001901,37067001901,"28,991.00","23,192.80","34,789.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067001902,NC,37067001902,37067001902,"52,800.00","42,240.00","63,360.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067002001,NC,37067002001,37067002001,"41,667.00","33,333.60","50,000.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067002002,NC,37067002002,37067002002,"35,337.00","28,269.60","42,404.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067002100,NC,37067002100,37067002100,"73,800.00","59,040.00","88,560.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067002200,NC,37067002200,37067002200,"71,827.00","57,461.60","86,192.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067002501,NC,37067002501,37067002501,"157,250.00","125,800.00","188,700.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067002502,NC,37067002502,37067002502,"168,125.00","134,500.00","201,750.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067002601,NC,37067002601,37067002601,"106,500.00","85,200.00","127,800.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067002604,NC,37067002604,37067002604,"108,148.00","86,518.40","129,777.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067002605,NC,37067002605,37067002605,"68,918.00","55,134.40","82,701.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067002606,NC,37067002606,37067002606,"64,107.00","51,285.60","76,928.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067002701,NC,37067002701,37067002701,"53,783.00","43,026.40","64,539.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067002702,NC,37067002702,37067002702,"38,980.00","31,184.00","46,776.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067002704,NC,37067002704,37067002704,"32,652.00","26,121.60","39,182.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067002705,NC,37067002705,37067002705,"36,667.00","29,333.60","44,000.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067002801,NC,37067002801,37067002801,"87,500.00","70,000.00","105,000.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067002804,NC,37067002804,37067002804,"51,111.00","40,888.80","61,333.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067002806,NC,37067002806,37067002806,"37,077.00","29,661.60","44,492.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067002807,NC,37067002807,37067002807,"66,757.00","53,405.60","80,108.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067002808,NC,37067002808,37067002808,"59,375.00","47,500.00","71,250.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067002809,NC,37067002809,37067002809,"77,058.00","61,646.40","92,469.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067002901,NC,37067002901,37067002901,"54,667.00","43,733.60","65,600.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067002903,NC,37067002903,37067002903,"58,393.00","46,714.40","70,071.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067002904,NC,37067002904,37067002904,"49,722.00","39,777.60","59,666.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067003002,NC,37067003002,37067003002,"63,411.00","50,728.80","76,093.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067003003,NC,37067003003,37067003003,"66,406.00","53,124.80","79,687.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067003004,NC,37067003004,37067003004,"78,490.00","62,792.00","94,188.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067003103,NC,37067003103,37067003103,"94,565.00","75,652.00","113,478.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067003105,NC,37067003105,37067003105,"77,583.00","62,066.40","93,099.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067003106,NC,37067003106,37067003106,"70,208.00","56,166.40","84,249.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067003107,NC,37067003107,37067003107,"78,211.00","62,568.80","93,853.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067003108,NC,37067003108,37067003108,"36,574.00","29,259.20","43,888.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067003201,NC,37067003201,37067003201,"79,538.00","63,630.40","95,445.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067003202,NC,37067003202,37067003202,"52,273.00","41,818.40","62,727.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067003307,NC,37067003307,37067003307,"74,156.00","59,324.80","88,987.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067003308,NC,37067003308,37067003308,"98,000.00","78,400.00","117,600.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067003309,NC,37067003309,37067003309,"52,635.00","42,108.00","63,162.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067003310,NC,37067003310,37067003310,"73,510.00","58,808.00","88,212.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067003311,NC,37067003311,37067003311,"81,667.00","65,333.60","98,000.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067003312,NC,37067003312,37067003312,"66,413.00","53,130.40","79,695.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067003313,NC,37067003313,37067003313,"80,714.00","64,571.20","96,856.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067003314,NC,37067003314,37067003314,"78,806.00","63,044.80","94,567.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067003315,NC,37067003315,37067003315,"47,746.00","38,196.80","57,295.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067003402,NC,37067003402,37067003402,"62,115.00","49,692.00","74,538.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067003403,NC,37067003403,37067003403,"36,089.00","28,871.20","43,306.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067003404,NC,37067003404,37067003404,"33,500.00","26,800.00","40,200.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067003500,NC,37067003500,37067003500,"38,844.00","31,075.20","46,612.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067003600,NC,37067003600,37067003600,"67,975.00","54,380.00","81,570.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067003701,NC,37067003701,37067003701,"33,073.00","26,458.40","39,687.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067003702,NC,37067003702,37067003702,"70,784.00","56,627.20","84,940.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067003703,NC,37067003703,37067003703,"64,973.00","51,978.40","77,967.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067003803,NC,37067003803,37067003803,"58,750.00","47,000.00","70,500.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067003804,NC,37067003804,37067003804,"56,854.00","45,483.20","68,224.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067003805,NC,37067003805,37067003805,"56,186.00","44,948.80","67,423.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067003806,NC,37067003806,37067003806,"63,221.00","50,576.80","75,865.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067003903,NC,37067003903,37067003903,"42,969.00","34,375.20","51,562.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067003904,NC,37067003904,37067003904,"68,156.00","54,524.80","81,787.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067003905,NC,37067003905,37067003905,"50,946.00","40,756.80","61,135.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067003906,NC,37067003906,37067003906,"133,017.00","106,413.60","159,620.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067003908,NC,37067003908,37067003908,"147,500.00","118,000.00","177,000.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067003909,NC,37067003909,37067003909,"89,394.00","71,515.20","107,272.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067004005,NC,37067004005,37067004005,"92,895.00","74,316.00","111,474.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067004007,NC,37067004007,37067004007,"111,182.00","88,945.60","133,418.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067004009,NC,37067004009,37067004009,"108,284.00","86,627.20","129,940.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067004010,NC,37067004010,37067004010,"134,866.00","107,892.80","161,839.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067004011,NC,37067004011,37067004011,"85,026.00","68,020.80","102,031.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067004012,NC,37067004012,37067004012,"67,696.00","54,156.80","81,235.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067004013,NC,37067004013,37067004013,"69,927.00","55,941.60","83,912.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067004014,NC,37067004014,37067004014,"60,144.00","48,115.20","72,172.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067004015,NC,37067004015,37067004015,"98,382.00","78,705.60","118,058.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067004102,NC,37067004102,37067004102,"66,927.00","53,541.60","80,312.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067004103,NC,37067004103,37067004103,"104,313.00","83,450.40","125,175.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37067004104,NC,37067004104,37067004104,"107,111.00","85,688.80","128,533.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37069060100,NC,37069060100,37069060100,"51,975.00","41,580.00","62,370.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37069060200,NC,37069060200,37069060200,"52,135.00","41,708.00","62,562.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37069060301,NC,37069060301,37069060301,"63,537.00","50,829.60","76,244.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37069060302,NC,37069060302,37069060302,"54,737.00","43,789.60","65,684.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37069060401,NC,37069060401,37069060401,"59,408.00","47,526.40","71,289.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37069060403,NC,37069060403,37069060403,"50,923.00","40,738.40","61,107.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37069060404,NC,37069060404,37069060404,"39,548.00","31,638.40","47,457.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37069060501,NC,37069060501,37069060501,"88,846.00","71,076.80","106,615.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37069060502,NC,37069060502,37069060502,"100,000.00","80,000.00","120,000.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37069060601,NC,37069060601,37069060601,"95,417.00","76,333.60","114,500.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37069060602,NC,37069060602,37069060602,"73,357.00","58,685.60","88,028.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37069060701,NC,37069060701,37069060701,"53,813.00","43,050.40","64,575.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37069060702,NC,37069060702,37069060702,N/A,#VALUE!,#VALUE!,2018-2022,2022,Census,North Carolina (State)
Census Tract,37069060703,NC,37069060703,37069060703,"86,324.00","69,059.20","103,588.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37069060801,NC,37069060801,37069060801,"50,181.00","40,144.80","60,217.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37069060802,NC,37069060802,37069060802,"70,595.00","56,476.00","84,714.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37071030103,NC,37071030103,37071030103,"47,222.00","37,777.60","56,666.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37071030104,NC,37071030104,37071030104,"104,837.00","83,869.60","125,804.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37071030105,NC,37071030105,37071030105,"71,757.00","57,405.60","86,108.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37071030106,NC,37071030106,37071030106,"97,589.00","78,071.20","117,106.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37071030205,NC,37071030205,37071030205,"63,729.00","50,983.20","76,474.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37071030206,NC,37071030206,37071030206,"90,144.00","72,115.20","108,172.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37071030207,NC,37071030207,37071030207,"58,654.00","46,923.20","70,384.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37071030208,NC,37071030208,37071030208,"94,583.00","75,666.40","113,499.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37071030209,NC,37071030209,37071030209,"63,889.00","51,111.20","76,666.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37071030301,NC,37071030301,37071030301,"68,362.00","54,689.60","82,034.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37071030302,NC,37071030302,37071030302,"43,807.00","35,045.60","52,568.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37071030401,NC,37071030401,37071030401,"68,773.00","55,018.40","82,527.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37071030403,NC,37071030403,37071030403,"61,500.00","49,200.00","73,800.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37071030404,NC,37071030404,37071030404,"68,594.00","54,875.20","82,312.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37071030501,NC,37071030501,37071030501,"64,839.00","51,871.20","77,806.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37071030503,NC,37071030503,37071030503,"40,441.00","32,352.80","48,529.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37071030504,NC,37071030504,37071030504,"64,375.00","51,500.00","77,250.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37071030601,NC,37071030601,37071030601,"55,135.00","44,108.00","66,162.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37071030602,NC,37071030602,37071030602,"41,944.00","33,555.20","50,332.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37071030700,NC,37071030700,37071030700,"67,176.00","53,740.80","80,611.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37071030801,NC,37071030801,37071030801,"58,321.00","46,656.80","69,985.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37071030802,NC,37071030802,37071030802,"34,389.00","27,511.20","41,266.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37071030901,NC,37071030901,37071030901,"50,833.00","40,666.40","60,999.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37071030902,NC,37071030902,37071030902,"54,124.00","43,299.20","64,948.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37071031001,NC,37071031001,37071031001,N/A,#VALUE!,#VALUE!,2018-2022,2022,Census,North Carolina (State)
Census Tract,37071031004,NC,37071031004,37071031004,"52,083.00","41,666.40","62,499.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37071031005,NC,37071031005,37071031005,"81,272.00","65,017.60","97,526.40",2018-2022,2022,Census,North Carolina (State)
